EpRewMean,EpLenMean,KL,TotalRewardMean,EpRewSEM,EVAfter,EVBefore
-14149.494230014801,110.0,nan,-101816426.41689429,2262.8053610496645,nan,nan
-15711.503149779184,105.875,nan,-101832137.92004406,3065.4846656523787,nan,nan
-13539.413146018096,110.0,nan,-101845677.33319008,2454.4230239684543,nan,nan
-10836.107708448915,102.08,nan,-101856513.44089854,2173.4405068749074,nan,nan
-13478.187163124117,105.875,nan,-101869991.62806167,2785.8929371561703,nan,nan
-19842.363514165452,105.875,nan,-101889833.99157584,4542.917066366204,nan,nan
-15139.988820330762,110.0,nan,-101904973.98039617,2646.7448069398465,nan,nan
-14282.834925716801,105.875,nan,-101919256.81532188,3646.2454326155703,nan,nan
-12213.988574113484,110.0,nan,-101931470.803896,1999.5826971168153,nan,nan
-21702.53136435997,110.0,nan,-101953173.33526036,6265.179100120011,nan,nan
-20390.915465911694,110.0,nan,-101973564.25072627,4433.826422371214,nan,nan
-12589.250670353182,105.875,nan,-101986153.50139663,3221.802780028323,nan,nan
-16435.919600763475,105.875,nan,-102002589.4209974,3837.2455753239324,nan,nan
-15651.116512395343,110.0,nan,-102018240.53750978,4523.319010329454,nan,nan
-10250.249671123367,110.0,nan,-102028490.7871809,2055.0523751245987,nan,nan
-9526.497251240668,110.0,nan,-102038017.28443214,1554.8575574970137,nan,nan
-14086.301837485706,110.0,nan,-102052103.58626963,2617.5601035875643,nan,nan
-13396.31874947242,110.0,nan,-102065499.9050191,3081.8138825318447,nan,nan
-17884.961717838698,105.875,nan,-102083384.86673695,4753.680165667932,nan,nan
-15457.711674763763,110.0,nan,-102098842.57841171,2067.5504791313165,nan,nan
-14524.59411515957,110.0,nan,-102113367.17252687,2636.718525000143,nan,nan
-14454.436279944093,110.0,nan,-102127821.6088068,2996.635473692093,nan,nan
-12818.310929482186,105.875,nan,-102140639.91973628,2702.4071267966324,nan,nan
-7691.568980835463,110.0,nan,-102148331.48871712,913.2580662884253,nan,nan
-14674.471513336926,110.0,nan,-102163005.96023045,2155.075619268767,nan,nan
-13348.09522728164,110.0,nan,-102176354.05545774,2426.883296383079,nan,nan
-17171.197997452193,110.0,nan,-102193525.25345519,4102.454221570174,nan,nan
-16211.244521238765,110.0,nan,-102209736.49797644,3348.2343349476073,nan,nan
-13143.818093230942,105.875,nan,-102222880.31606966,2366.6199052291367,nan,nan
-17270.576250641676,110.0,nan,-102240150.8923203,4079.019570438678,nan,nan
-13311.84429394819,105.875,nan,-102253462.73661426,2988.999739096011,nan,nan
-13097.53770400936,110.0,nan,-102266560.27431826,2538.043922462492,nan,nan
-18622.53328719884,110.0,nan,-102285182.80760546,3200.8237327813667,nan,nan
-18663.625709880165,110.0,nan,-102303846.43331534,3221.8635112930274,nan,nan
-22928.45138352399,110.0,nan,-102326774.88469887,5665.764914592986,nan,nan
-16511.63517656754,110.0,nan,-102343286.51987544,1888.0042480571162,nan,nan
-13140.223153609899,110.0,nan,-102356426.74302904,2207.0434741147615,nan,nan
-13018.308482748049,105.875,nan,-102369445.0515118,2925.6204872066232,nan,nan
-14138.136496484802,110.0,nan,-102383583.18800828,2676.759686932506,nan,nan
-15174.362925914122,105.875,nan,-102398757.5509342,3634.2280314864934,nan,nan
-9548.845787838343,110.0,nan,-102408306.39672203,1432.3379839707836,nan,nan
-15536.10827116303,110.0,nan,-102423842.5049932,3394.204349780523,nan,nan
-16530.71416791284,110.0,nan,-102440373.21916111,3079.1673770477573,nan,nan
-16523.728731818086,105.875,nan,-102456896.94789292,5889.42151232607,nan,nan
-11624.480177566149,105.875,nan,-102468521.42807049,1924.783627861583,nan,nan
-26396.815438229587,110.0,nan,-102494918.24350871,5081.4959459934,nan,nan
-17043.257380788193,110.0,nan,-102511961.5008895,3536.5124722472865,nan,nan
-11119.875165753912,110.0,nan,-102523081.37605526,1925.110838942562,nan,nan
-15482.738472128813,110.0,nan,-102538564.11452739,2862.607723712255,nan,nan
-16859.228373432925,110.0,nan,-102555423.34290083,4040.395764387177,nan,nan
-17288.31894148514,105.875,nan,-102572711.66184232,3188.0335880720418,nan,nan
-16580.03626980327,110.0,nan,-102589291.69811212,3993.9684646754067,nan,nan
-13258.646542061468,110.0,nan,-102602550.34465417,1823.0741993639515,nan,nan
-23710.04165754,105.875,nan,-102626260.38631171,7915.655254387799,nan,nan
-17352.213718254745,110.0,nan,-102643612.60002996,3912.630984258802,nan,nan
-12935.67050874933,110.0,nan,-102656548.2705387,2411.8326136338214,nan,nan
-21899.78792624062,110.0,nan,-102678448.05846494,7050.016958686867,nan,nan
-14031.752492774858,110.0,nan,-102692479.81095771,2911.1781901521967,nan,nan
-14050.393969418978,110.0,nan,-102706530.20492713,2092.261184427056,nan,nan
-23858.190572228137,110.0,nan,-102730388.39549936,4923.178518998503,nan,nan
-14995.016728395383,110.0,nan,-102745383.41222776,2769.725826746662,nan,nan
-12807.24766992865,110.0,nan,-102758190.6598977,2161.950239364466,nan,nan
-10705.308132685186,110.0,nan,-102768895.96803038,1663.7652347320438,nan,nan
-14994.36013242235,110.0,nan,-102783890.3281628,3562.3154367930606,nan,nan
-12352.718699218938,110.0,nan,-102796243.04686202,2173.0173517847534,nan,nan
-11666.703174520577,110.0,nan,-102807909.75003654,1898.8179555004874,nan,nan
-17449.85396313458,110.0,nan,-102825359.60399967,3460.8689473534755,nan,nan
-18349.511197174204,110.0,nan,-102843709.11519685,4618.506254987695,nan,nan
-14100.228705377265,105.875,nan,-102857809.34390223,3576.9837498092156,nan,nan
-12570.065098147683,110.0,nan,-102870379.40900038,1752.5518771843783,nan,nan
-12354.956010946442,110.0,nan,-102882734.36501133,1391.2165287733358,nan,nan
-17172.944521482324,110.0,nan,-102899907.30953282,3850.499161583012,nan,nan
-25388.75099520784,110.0,nan,-102925296.06052803,6887.940893375479,nan,nan
-12401.759905009136,110.0,nan,-102937697.82043304,2569.643328588787,nan,nan
-10150.155696653224,110.0,nan,-102947847.9761297,1610.1221291245713,nan,nan
-15604.005825944309,105.875,nan,-102963451.98195565,3618.451372885977,nan,nan
-18960.606126693674,110.0,nan,-102982412.58808234,5050.469879546622,nan,nan
-21748.598351048655,110.0,nan,-103004161.18643339,5514.702639083754,nan,nan
-11120.028407019889,110.0,nan,-103015281.21484041,1840.0422781396526,nan,nan
-9850.969254168282,110.0,nan,-103025132.18409458,1735.9114042031563,nan,nan
-12774.961471572467,110.0,nan,-103037907.14556615,2674.5760089344553,nan,nan
-9570.4264081491,110.0,nan,-103047477.57197429,1436.250443885541,nan,nan
-16257.370296324998,110.0,nan,-103063734.94227062,2692.6756269616785,nan,nan
-13395.866016514135,110.0,nan,-103077130.80828713,2056.655424943459,nan,nan
-27859.655014931086,110.0,nan,-103104990.46330206,12138.369527328368,nan,nan
-16065.86780465464,105.875,nan,-103121056.33110672,2860.825084662108,nan,nan
-15070.995576501984,110.0,nan,-103136127.32668322,2745.2449191677856,nan,nan
-8388.031126918902,102.08,nan,-103144515.35781014,1706.5079557396691,nan,nan
-16440.61790720813,110.0,nan,-103160955.97571735,1998.6131191739278,nan,nan
-12968.526848003386,110.0,nan,-103173924.50256535,2320.5008332633042,nan,nan
-13201.536395662779,105.875,nan,-103187126.03896102,2558.539929708398,nan,nan
-21177.861738415988,110.0,nan,-103208303.90069944,5802.323854832825,nan,nan
-15386.249984002905,110.0,nan,-103223690.15068343,3442.737691093455,nan,nan
-11540.68259300172,110.0,nan,-103235230.83327644,1795.871440478959,nan,nan
-17712.03801932109,105.875,nan,-103252942.87129575,4290.15306401257,nan,nan
-15679.867636559671,105.875,nan,-103268622.73893231,3723.910241542048,nan,nan
-14710.012219431661,110.0,nan,-103283332.75115174,3395.02119988111,nan,nan
-16069.861324220308,110.0,nan,-103299402.61247596,4166.805253622483,nan,nan
-12398.334500170176,110.0,nan,-103311800.94697613,2289.0474666883174,nan,nan
-10146.555636692852,110.0,nan,-103321947.50261281,1519.291654592617,nan,nan
-13096.328721864886,105.875,nan,-103335043.83133468,3499.021013669078,nan,nan
-17432.602958467134,105.875,nan,-103352476.43429315,4775.06347737452,nan,nan
-13821.586213764856,110.0,nan,-103366298.02050692,3113.2122265005523,nan,nan
-16401.472216835704,110.0,nan,-103382699.49272375,3387.3918466233813,nan,nan
-19188.175843448542,110.0,nan,-103401887.6685672,3348.93092541491,nan,nan
-11672.708387566001,105.875,nan,-103413560.37695476,2274.9846531072453,nan,nan
-12974.949190266838,110.0,nan,-103426535.32614504,2863.4305460213386,nan,nan
-13551.439591933573,110.0,nan,-103440086.76573697,2146.7905586159122,nan,nan
-12498.649937363263,105.875,nan,-103452585.41567433,2708.508179473479,nan,nan
-17289.134253740747,110.0,nan,-103469874.54992807,3338.4289277888165,nan,nan
-14394.228414435276,110.0,nan,-103484268.7783425,2955.0722747906752,nan,nan
-15567.845284814875,110.0,nan,-103499836.62362732,3021.31901763052,nan,nan
-13610.092161126824,110.0,nan,-103513446.71578845,1916.381112597193,nan,nan
-11431.974802656345,110.0,nan,-103524878.69059111,1495.9925852867943,nan,nan
-10521.465699544224,105.875,nan,-103535400.15629065,1391.2371449740504,nan,nan
-16554.781241597593,110.0,nan,-103551954.93753225,3668.2757286550805,nan,nan
-16390.643927699162,110.0,nan,-103568345.58145994,2972.557687517603,nan,nan
-20245.731945941538,110.0,nan,-103588591.31340589,4479.245118624926,nan,nan
-18312.525555745404,105.875,nan,-103606903.83896163,4134.767974116093,nan,nan
-17550.23627206525,110.0,nan,-103624454.0752337,2438.207155656505,nan,nan
-12384.843946062068,110.0,nan,-103636838.91917977,2273.407877973798,nan,nan
-12415.946914845315,110.0,nan,-103649254.86609462,3439.080224982831,nan,nan
-20915.202477343515,105.875,nan,-103670170.06857197,5627.23866354304,nan,nan
-14663.139061601938,102.08,nan,-103684833.20763357,3409.624758790236,nan,nan
-18029.373851352637,110.0,nan,-103702862.58148493,4797.521483037014,nan,nan
-11878.71786261991,110.0,nan,-103714741.29934755,1907.9725763508377,nan,nan
-13863.95710548399,110.0,nan,-103728605.25645304,2942.1164986222357,nan,nan
-9741.580715976836,110.0,nan,-103738346.83716902,1736.671062600541,nan,nan
-14594.917712514643,110.0,nan,-103752941.75488153,3277.5166320467692,nan,nan
-16996.215496457204,110.0,nan,-103769937.97037798,3781.8628331889895,nan,nan
-15965.59455328559,110.0,nan,-103785903.56493127,3006.575410732106,nan,nan
-20084.93242217164,110.0,nan,-103805988.49735345,5333.043799895139,nan,nan
-20838.610606919192,110.0,nan,-103826827.10796037,3188.4598077817377,nan,nan
-17678.04476915522,110.0,nan,-103844505.15272953,2952.6174498102623,nan,nan
-11577.919489682126,110.0,nan,-103856083.07221921,2437.4830517110017,nan,nan
-12964.39511926242,110.0,nan,-103869047.46733847,2472.3566913252157,nan,nan
-11772.52233412589,110.0,nan,-103880819.9896726,1744.6021137319265,nan,nan
-14884.072252638935,110.0,nan,-103895704.06192525,4340.396987658017,nan,nan
-15371.098625440838,110.0,nan,-103911075.16055068,3612.642989504828,nan,nan
-17743.115715956726,110.0,nan,-103928818.27626663,3542.0571920478387,nan,nan
-10759.109537020644,110.0,nan,-103939577.38580365,1439.4717436045935,nan,nan
-19602.516977535757,110.0,nan,-103959179.90278119,4155.5291069672785,nan,nan
-13087.612582748568,110.0,nan,-103972267.51536393,2273.8807871334166,nan,nan
-11739.990656359701,110.0,nan,-103984007.5060203,1587.3369429095014,nan,nan
-17225.662990016714,110.0,nan,-104001233.16901031,5754.535752196994,nan,nan
-17281.863031492714,110.0,nan,-104018515.0320418,5435.145629277652,nan,nan
-14518.291660944218,110.0,nan,-104033033.32370275,2869.218520342765,nan,nan
-11181.450552273558,110.0,nan,-104044214.77425502,1167.359871787942,nan,nan
-18098.605089087345,110.0,nan,-104062313.3793441,4788.792470705526,nan,nan
-10928.207889035044,110.0,nan,-104073241.58723314,1532.0150670953599,nan,nan
-10388.979934789706,110.0,nan,-104083630.56716794,1792.242169057817,nan,nan
-14023.161294887048,110.0,nan,-104097653.72846283,1966.338491535169,nan,nan
-9785.928412675501,110.0,nan,-104107439.6568755,1209.1378388804585,nan,nan
-15418.499424908974,110.0,nan,-104122858.15630041,3607.5558218501596,nan,nan
-12547.989643841493,110.0,nan,-104135406.14594425,1631.7305671693587,nan,nan
-16412.117326555086,110.0,nan,-104151818.26327081,2633.591877857757,nan,nan
-19621.48546582041,110.0,nan,-104171439.74873663,4485.046097185984,nan,nan
-16028.158613826196,102.08,nan,-104187467.90735047,3922.0905253160918,nan,nan
-15418.559776195221,110.0,nan,-104202886.46712667,3571.0913445741708,nan,nan
-13066.16934789784,110.0,nan,-104215952.63647456,1540.4908338509763,nan,nan
-18446.256539656442,110.0,nan,-104234398.89301422,3629.061163333617,nan,nan
-16701.98330947845,110.0,nan,-104251100.8763237,4478.3892899409675,nan,nan
-13459.641061316528,110.0,nan,-104264560.51738502,2993.387336940922,nan,nan
-8750.53165486112,110.0,nan,-104273311.04903989,1455.4265582003889,nan,nan
-16623.608678904537,105.875,nan,-104289934.6577188,3797.717960930514,nan,nan
-17698.185952912994,110.0,nan,-104307632.84367171,3395.944791931737,nan,nan
-12159.820573264398,110.0,nan,-104319792.66424498,2638.5550209585967,nan,nan
-14308.671669921887,105.875,nan,-104334101.3359149,1959.216989525698,nan,nan
-10983.996171717446,110.0,nan,-104345085.33208661,1254.9666367948355,nan,nan
-16895.09465987935,110.0,nan,-104361980.42674649,3856.0626705247364,nan,nan
-15531.996045718797,110.0,nan,-104377512.42279221,2448.3390992916757,nan,nan
-17341.899282727707,105.875,nan,-104394854.32207493,5005.889824974315,nan,nan
-15343.337506525017,110.0,nan,-104410197.65958145,2230.884109981102,nan,nan
-15734.141181616835,105.875,nan,-104425931.80076307,3450.003180009198,nan,nan
-16856.30313179896,110.0,nan,-104442788.10389487,3265.0752927650597,nan,nan
-12059.900498158293,110.0,nan,-104454848.00439303,1651.3361462436967,nan,nan
-13576.911785409095,110.0,nan,-104468424.91617844,2009.4714948213452,nan,nan
-15662.684382016423,110.0,nan,-104484087.60056046,2918.4075894628922,nan,nan
-10938.565299993501,110.0,nan,-104495026.16586044,2165.1053726763785,nan,nan
-24004.433475137583,110.0,nan,-104519030.59933558,4737.249669697697,nan,nan
-16578.383658360795,110.0,nan,-104535608.98299395,2769.9020001340305,nan,nan
-11752.510366950399,110.0,nan,-104547361.49336089,2461.7126312769724,nan,nan
-9896.478029921116,110.0,nan,-104557257.97139081,1712.747606018592,nan,nan
-13898.372346433385,110.0,nan,-104571156.34373724,3494.572718103735,nan,nan
-12875.673677991266,110.0,nan,-104584032.01741524,1411.3755710284095,nan,nan
-9804.947415878978,110.0,nan,-104593836.96483111,1271.3175763504178,nan,nan
-14858.155798954262,105.875,nan,-104608695.12063007,1962.947053545423,nan,nan
-13934.14450055532,110.0,nan,-104622629.26513062,2252.1006445343387,nan,nan
-12254.724445844317,110.0,nan,-104634883.98957647,2122.5493382878517,nan,nan
-13132.611874373288,110.0,nan,-104648016.60145085,2798.3749331689796,nan,nan
-18389.751921934636,110.0,nan,-104666406.35337278,4784.298233461934,nan,nan
-11599.343006732317,110.0,nan,-104678005.69637951,1851.3495556768726,nan,nan
-20644.484955323078,110.0,nan,-104698650.18133484,5184.749268820547,nan,nan
-12276.400091062702,110.0,nan,-104710926.5814259,2271.243364738672,nan,nan
-15187.51462931555,110.0,nan,-104726114.09605522,3353.2214977819367,nan,nan
-11176.787146001192,110.0,nan,-104737290.88320123,2132.0483225152766,nan,nan
-12558.045122717513,110.0,nan,-104749848.92832394,2103.407046117317,nan,nan
-12414.376365511089,110.0,nan,-104762263.30468945,2516.679542589989,nan,nan
-18201.86077733793,110.0,nan,-104780465.16546679,3868.6779615525875,nan,nan
-11896.498662947375,110.0,nan,-104792361.66412973,1842.0508230984287,nan,nan
-14779.155913828674,110.0,nan,-104807140.82004356,6087.03709583988,nan,nan
-16690.743544000103,110.0,nan,-104823831.56358756,3865.554900376897,nan,nan
-13803.222246705925,105.875,nan,-104837634.78583427,2345.502415132557,nan,nan
-15233.223137244246,110.0,nan,-104852868.00897151,2192.9138003074904,nan,nan
-9205.316921162925,110.0,nan,-104862073.32589267,1279.8716087753623,nan,nan
-12380.441399893445,110.0,nan,-104874453.76729256,2012.5050418755875,nan,nan
-22602.81233351742,110.0,nan,-104897056.57962608,4759.391653214686,nan,nan
-14360.449260949883,110.0,nan,-104911417.02888703,1776.9489720788579,nan,nan
-23502.30399657926,110.0,nan,-104934919.33288361,4721.210504915693,nan,nan
-15886.093995433112,110.0,nan,-104950805.42687905,3912.2617353879855,nan,nan
-21531.56032963161,110.0,nan,-104972336.98720868,4455.638379856728,nan,nan
-19865.638461269118,110.0,nan,-104992202.62566994,7490.979956447859,nan,nan
-17233.439378878447,110.0,nan,-105009436.06504881,3704.342056889187,nan,nan
-16478.804411154797,110.0,nan,-105025914.86945997,4218.005370666884,nan,nan
-23858.487855152238,110.0,nan,-105049773.35731512,6014.776596457034,nan,nan
-12039.733709691547,110.0,nan,-105061813.09102482,1346.6750533600955,nan,nan
-17899.268731613578,105.875,nan,-105079712.35975643,4279.081268973298,nan,nan
-10956.034143554052,105.875,nan,-105090668.39389998,2138.8166956162086,nan,nan
-18804.76324406006,110.0,nan,-105109473.15714404,3127.263589982744,nan,nan
-16611.34232894029,105.875,nan,-105126084.49947298,4344.253518100806,nan,nan
-12399.36753619113,110.0,nan,-105138483.86700916,1901.767938537338,nan,nan
-24846.491510925156,110.0,nan,-105163330.35852009,4513.703613510298,nan,nan
-18716.326582584526,105.875,nan,-105182046.68510267,3499.8074237086757,nan,nan
-12513.133520320394,110.0,nan,-105194559.81862299,2468.6817142344034,nan,nan
-11050.449322907207,102.08,nan,-105205610.2679459,2940.876691064008,nan,nan
-11615.364891310222,110.0,nan,-105217225.6328372,2064.4148623227475,nan,nan
-17003.001143735775,105.875,nan,-105234228.63398094,2574.1756693924567,nan,nan
-21195.64317400449,105.875,nan,-105255424.27715495,5693.338121489082,nan,nan
-14659.82041842034,110.0,nan,-105270084.09757337,1995.7638921127495,nan,nan
-14526.68428297337,105.875,nan,-105284610.78185634,2054.8844619749093,nan,nan
-18741.49564465479,110.0,nan,-105303352.277501,3504.145431392663,nan,nan
-14774.137951959461,110.0,nan,-105318126.41545296,3370.3587721081144,nan,nan
-12904.585808239033,105.875,nan,-105331031.00126119,2313.558305788592,nan,nan
-11394.062236768903,110.0,nan,-105342425.06349796,2124.5165038449986,nan,nan
-13858.114602113037,110.0,nan,-105356283.17810008,2986.523365823355,nan,nan
-11305.991238252416,110.0,nan,-105367589.16933833,2384.4947581157735,nan,nan
-22834.943765140782,110.0,nan,-105390424.11310346,8925.39271903285,nan,nan
-13798.154395379606,105.875,nan,-105404222.26749885,2173.166954714598,nan,nan
-14483.81595240217,110.0,nan,-105418706.08345126,3414.2106284093898,nan,nan
-18746.56171645349,110.0,nan,-105437452.64516771,4985.918857012846,nan,nan
